figure_url,item,source,source_url,how
https://figure.nz/chart/RRCkp3KercDFyFfW-roQnXb2vvCI2VYVK,"Industries of employment for people residing in Westland District, New Zealand 2013 Census, number of people employed ",Census: Meshblock Dataset - Individual Part 3a (absolute values) 2013,http://www.stats.govt.nz/Census/2013-census/data-tables/meshblock-dataset.aspx,"At URL provided, select 'Total New Zealand', under the '2013 Census meshblock dataset – CSV files' heading.
Extract the 2013-mb-dataset-Total-New-Zealand-Individual-Part-3a.csv from the zip file. "
https://figure.nz/chart/RRCkp3KercDFyFfW-7Bfia9LpTfUtI2oY,"Industries of employment for people residing in Waitaki District, New Zealand 2013 Census, number of people employed ",Census: Meshblock Dataset - Individual Part 3a (absolute values) 2013,http://www.stats.govt.nz/Census/2013-census/data-tables/meshblock-dataset.aspx,"At URL provided, select 'Total New Zealand', under the '2013 Census meshblock dataset – CSV files' heading.
Extract the 2013-mb-dataset-Total-New-Zealand-Individual-Part-3a.csv from the zip file. "
https://figure.nz/chart/vI3IY2L76B6dB8F6-dzttOAtNTBoODxT2,"Price received by New Zealand businesses for stone and bitumen 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/RRCkp3KercDFyFfW-WH2Z91XBou1pbz04,"Industries of employment for people residing in Waitomo District, New Zealand 2013 Census, number of people employed ",Census: Meshblock Dataset - Individual Part 3a (absolute values) 2013,http://www.stats.govt.nz/Census/2013-census/data-tables/meshblock-dataset.aspx,"At URL provided, select 'Total New Zealand', under the '2013 Census meshblock dataset – CSV files' heading.
Extract the 2013-mb-dataset-Total-New-Zealand-Individual-Part-3a.csv from the zip file. "
https://figure.nz/chart/vI3IY2L76B6dB8F6-MmPm7rq45dnhcoqH,"Price received by New Zealand businesses for sports, recreation, and cultural services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-Vpmzi7nUxedZVjqP,"Price received by New Zealand businesses for site preparation services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-RVlVIfi04cIISWWR,"Price received by New Zealand businesses for special trade construction services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-f9T0aco6X9HaF7DO,"Price received by New Zealand businesses for soap, cleaning preparations, and perfumes 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-mwX0TeSbJfofFDlp,"Price received by New Zealand businesses for ships and boats 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-D61cW6BytZB47jrV,"Price received by New Zealand businesses for rubber products including tyres 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-zCbR5morxKIH5LdF,"Price received by New Zealand businesses for sheep 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-DEjrJINZJ1oZ1nxp,"Price received by New Zealand businesses for scientific and other technical services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-PBDR5VCAZrn4QBAc,"Price received by New Zealand businesses for scenic and sightseeing transportation services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-zZRN4uFnS77CFMjT,"Price received by New Zealand businesses for road passenger transport services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-5KquNpqi8UkIqr6D,"Price received by New Zealand businesses for road freight transport services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-ChHC4LUJMyjkaZaK,"Price received by New Zealand businesses for road user charges 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-qsyVQ2Auz4sA4o4O,"Price received by New Zealand businesses for rent of transport equipment 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-NaienHskYOQJUMaT,"Price received by New Zealand businesses for real estate services 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-tR8TflTNUmR3lbe4,"Price received by New Zealand businesses for rent of plant, machinery, and equipment 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-O8WOPopi0Yf6tkmC,"Price received by New Zealand businesses for rent of commercial land and buildings 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/vI3IY2L76B6dB8F6-KylfpnjYRR3NimV5,"Price received by New Zealand businesses for rent of personal and household goods 2011 Q1–2016 Q3, % change from previous quarter ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/F0jZBij8PpbRbvHu-kzZxAXC5Rz43DUoD,"Price received by New Zealand businesses for water, plumbing, and drain laying services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/F0jZBij8PpbRbvHu-5nTj67CcNnLn4YXZ,"Price received by New Zealand businesses for water transport services of freight 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/F0jZBij8PpbRbvHu-wKNDQWbE9VHqN0Jq,"Price received by New Zealand businesses for heating, ventilation, and air conditioning installation services 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/F0jZBij8PpbRbvHu-hTMAbxHv0980PdLF,"Price received by New Zealand businesses for water passenger transport 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
https://figure.nz/chart/RRCkp3KercDFyFfW-h1nk7DVY9RBQMstB,"Industries of employment for people residing in Wairoa District, New Zealand 2013 Census, number of people employed ",Census: Meshblock Dataset - Individual Part 3a (absolute values) 2013,http://www.stats.govt.nz/Census/2013-census/data-tables/meshblock-dataset.aspx,"At URL provided, select 'Total New Zealand', under the '2013 Census meshblock dataset – CSV files' heading.
Extract the 2013-mb-dataset-Total-New-Zealand-Individual-Part-3a.csv from the zip file. "
https://figure.nz/chart/F0jZBij8PpbRbvHu-ZdE3Ce5mAblwHOvY,"Price received by New Zealand businesses for waste and scrap 2011 Q1–2016 Q3, % change from same quarter previous year ","Producers Price Index: Published output commodities, Base Dec 2009 (Quarterly) September 2016",http://www.stats.govt.nz/infoshare/Default.aspx,"At URL provided, select 'Economic indicators > Producers Price Index - PPI > Published output commodities, Base Dec 2009 (Qrtly-Mar/Jun/Sep/Dec)'. All variables were selected to create this dataset."
